Locus_tag,T3s,C3s,A3s,G3s,cai,cbi,fop,enc,GC3s,GC,Len_sym,Len_aa,hydropathy,aromaticity,target
J112_05105,0.32759,0.45312,0.2,0.20312,0.20319,0.10687,0.46575,48.73316,0.65753,0.61842,73.0,76.0,-0.37632,0.05263,NEG
J112_05110,0.33962,0.4,0.18966,0.3,0.24798,0.21472,0.5493,53.47608,0.59155,0.5991,71.0,74.0,-0.88514,0.02703,NEG
J112_05130,0.31452,0.52465,0.13178,0.20775,0.25682,0.2523,0.55625,44.63751,0.70938,0.67073,320.0,328.0,-0.42683,0.03963,NEG
J112_05185,0.45455,0.42478,0.12381,0.15929,0.20174,0.13621,0.47581,42.42977,0.75,0.66404,124.0,127.0,0.14961,0.04724,NEG
J112_05205,0.38889,0.32432,0.18919,0.2973,0.1398,-0.06579,0.38636,53.34973,0.59091,0.62411,44.0,47.0,-0.99362,0.10638,NEG
J112_05210,0.29146,0.51327,0.15789,0.23451,0.24813,0.19652,0.52692,46.71711,0.66923,0.63283,260.0,266.0,-0.19023,0.04511,NEG
J112_05215,0.25472,0.52846,0.22523,0.14634,0.24112,0.24607,0.55556,49.43642,0.68148,0.64988,135.0,139.0,-0.46547,0.05036,NEG
J112_05220,0.35,0.42529,0.15476,0.24138,0.23051,0.24114,0.5404,41.76883,0.65657,0.67167,198.0,200.0,-0.381,0.05,NEG
J112_05225,0.57303,0.41053,0.08602,0.15789,0.27108,0.14612,0.50442,40.20124,0.79646,0.63025,113.0,119.0,-0.15042,0.02521,NEG
J112_05230,0.43902,0.39241,0.19277,0.12658,0.24522,0.09954,0.47312,39.2761,0.72043,0.67687,93.0,98.0,0.13163,0.05102,NEG
J112_05240,0.27692,0.36905,0.22727,0.33333,0.2333,0.11181,0.48913,46.64929,0.53261,0.62057,92.0,94.0,-0.47766,0.05319,NEG
J112_05270,0.32671,0.51975,0.12311,0.2079,0.26711,0.23207,0.55135,43.83594,0.71712,0.70179,555.0,560.0,-0.30518,0.03036,NEG
J112_05335,0.37143,0.27245,0.19521,0.35604,0.21806,0.08933,0.47253,56.01384,0.52747,0.53541,364.0,386.0,-0.1987,0.12694,NEG
J112_05345,0.35976,0.56284,0.11494,0.17486,0.30603,0.41129,0.65888,41.27361,0.75701,0.69278,214.0,217.0,-0.99355,0.03687,NEG
J112_05350,0.12632,0.36,0.2551,0.35,0.23711,0.29049,0.57407,37.25702,0.44444,0.63303,108.0,109.0,0.05046,0.02752,NEG
J112_05380,0.40984,0.46875,0.14062,0.21875,0.2693,0.19565,0.52564,47.90008,0.70513,0.59438,78.0,83.0,0.00723,0.08434,NEG
J112_05385,0.35849,0.3871,0.16364,0.25806,0.21629,0.22892,0.52941,52.04532,0.63235,0.6715,68.0,69.0,-0.71159,0.02899,NEG
J112_05395,0.44882,0.45517,0.09926,0.15862,0.24245,0.23727,0.54232,44.46431,0.77116,0.65465,319.0,333.0,0.16787,0.05706,NEG
J112_05400,0.46341,0.44889,0.11268,0.12889,0.2254,0.11287,0.4739,47.10938,0.78715,0.66402,249.0,252.0,0.14563,0.05159,NEG
J112_05405,0.35583,0.45087,0.17365,0.20231,0.22794,0.14286,0.495,47.27679,0.68,0.66667,200.0,205.0,-0.57854,0.02439,NEG
J112_05420,0.54237,0.396,0.07317,0.144,0.24759,0.18967,0.51601,41.21762,0.80783,0.69357,281.0,285.0,0.24737,0.0386,NEG
J112_05425,0.36923,0.57018,0.06991,0.16959,0.19632,0.28556,0.59091,38.54297,0.79545,0.7572,396.0,405.0,-1.96494,0.0321,NEG
J112_05435,0.49057,0.47485,0.08428,0.14085,0.29008,0.31173,0.59528,40.78901,0.80581,0.65079,551.0,567.0,-0.30441,0.08289,NEG
J112_05510,0.49438,0.42661,0.08901,0.15596,0.22087,0.19561,0.52586,46.36369,0.78017,0.67627,232.0,243.0,-0.06708,0.07407,NEG
J112_05525,0.53731,0.37762,0.08824,0.14685,0.20601,0.09454,0.45283,43.98653,0.79245,0.68712,159.0,163.0,-0.12699,0.04908,NEG
J112_05535,0.33333,0.4,0.25,0.2,0.19836,0.07246,0.42857,48.42857,0.60714,0.55556,28.0,30.0,0.50667,0.03333,NEG
J112_05550,0.36111,0.45,0.23077,0.125,0.18984,0.1018,0.44444,49.05747,0.68889,0.61111,45.0,48.0,0.46667,0.0625,NEG
J112_05555,0.75,0.34615,0.09091,0.07692,0.26833,0.30435,0.57143,43.5,0.85714,0.57778,28.0,30.0,1.7,0.13333,NEG
J112_05605,0.30769,0.3913,0.15,0.28261,0.25428,0.21526,0.5102,38.99341,0.61224,0.63605,98.0,98.0,-0.14592,0.0102,NEG
J112_05620,0.35821,0.3871,0.24638,0.17742,0.18863,0.09677,0.44737,51.07357,0.63158,0.64167,76.0,80.0,-0.29875,0.025,NEG
J112_05625,0.49091,0.47541,0.12281,0.11475,0.2076,0.22957,0.52857,47.64412,0.8,0.65728,70.0,71.0,-0.4169,0.01408,NEG
J112_05640,0.32661,0.46959,0.17121,0.23986,0.21128,0.09014,0.46269,46.55054,0.65672,0.64418,335.0,341.0,-0.70411,0.04985,NEG
J112_05645,0.38037,0.4,0.13953,0.23784,0.20508,0.06621,0.44118,44.04126,0.66667,0.64895,204.0,207.0,-0.257,0.03382,NEG
J112_05665,0.29434,0.47335,0.19495,0.23197,0.24952,0.21288,0.54342,48.69993,0.64146,0.62477,357.0,366.0,-0.46667,0.08197,NEG
J112_05670,0.40741,0.52727,0.12963,0.16364,0.21992,0.14286,0.50746,43.05027,0.76119,0.67157,67.0,68.0,-0.55147,0.01471,NEG
J112_05685,0.34615,0.44105,0.15135,0.23581,0.24391,0.11945,0.47561,48.34958,0.66667,0.66,246.0,250.0,-0.2768,0.036,NEG
J112_05690,0.36735,0.41509,0.16162,0.26415,0.28296,0.22235,0.53226,48.96463,0.64516,0.60724,124.0,129.0,-0.10543,0.05426,NEG
J112_05695,0.37313,0.26744,0.2,0.34884,0.18113,0.0991,0.45652,54.98721,0.52174,0.57447,92.0,94.0,-0.62979,0.05319,NEG
J112_05705,0.48603,0.47321,0.09626,0.15625,0.25565,0.2381,0.54472,41.17767,0.78455,0.64698,246.0,254.0,-0.38189,0.11811,NEG
J112_05710,0.34211,0.42857,0.20513,0.21429,0.19543,0.04142,0.4375,57.32718,0.64583,0.65278,48.0,48.0,-0.98542,0.0,NEG
J112_05715,0.41776,0.57983,0.06135,0.09244,0.30395,0.34836,0.62016,36.41337,0.86305,0.67006,387.0,393.0,0.05547,0.04326,NEG
J112_05730,0.528,0.38931,0.09091,0.14504,0.23156,0.11236,0.46622,41.69017,0.79054,0.65605,148.0,157.0,0.17834,0.0828,NEG
J112_05735,0.4466,0.47244,0.16204,0.12992,0.23617,0.18878,0.51786,45.01067,0.75714,0.63647,280.0,287.0,-0.33833,0.0662,NEG
J112_05740,0.46667,0.43462,0.08824,0.15385,0.22233,0.14586,0.49104,42.689,0.78136,0.68304,279.0,285.0,0.30246,0.0386,NEG
J112_05755,0.45139,0.42073,0.12752,0.15854,0.25413,0.25983,0.55307,43.96217,0.7486,0.67553,179.0,188.0,-0.41436,0.06383,NEG
J112_05760,0.50467,0.49565,0.05405,0.09565,0.19146,0.14563,0.48438,34.07227,0.86719,0.73537,128.0,131.0,-0.08397,0.03817,NEG
J112_05770,0.1074,0.65412,0.08899,0.22824,0.23542,0.05445,0.46288,33.88773,0.70524,0.75705,458.0,461.0,0.26399,0.01085,NEG
J112_05775,0.33185,0.43611,0.2043,0.23327,0.24648,0.25497,0.55923,44.51046,0.63415,0.65014,574.0,585.0,-0.79077,0.02222,NEG
J112_05795,0.46635,0.46154,0.14027,0.1453,0.21674,0.20493,0.52222,49.25827,0.75926,0.62426,270.0,283.0,-0.33675,0.07774,NEG
J112_05835,0.375,0.40299,0.15238,0.24627,0.22247,0.16337,0.52817,44.64058,0.65493,0.68056,142.0,144.0,-0.74514,0.03472,NEG
J112_05845,0.51471,0.42667,0.125,0.14667,0.21134,0.08861,0.44828,46.33006,0.77011,0.63636,87.0,88.0,-0.20909,0.03409,NEG
J112_05850,0.51631,0.48735,0.06579,0.09106,0.28975,0.30648,0.59196,36.41415,0.86244,0.71966,647.0,673.0,0.0052,0.06538,NEG
J112_05870,0.37037,0.44898,0.18824,0.16327,0.23054,0.3098,0.58491,43.23962,0.69811,0.64465,106.0,106.0,-0.27736,0.0566,NEG
J112_05880,0.33333,0.52727,0.2037,0.07273,0.2827,0.23223,0.55,33.53361,0.75,0.63333,60.0,60.0,-0.14667,0.03333,NEG
J112_05895,0.42857,0.35135,0.16216,0.16216,0.24209,0.1828,0.525,2.0,0.7,0.6746,40.0,42.0,0.37381,0.09524,NEG
J112_05925,0.28054,0.41636,0.18534,0.26022,0.16322,0.09796,0.45993,47.9996,0.60627,0.66096,287.0,292.0,-0.6113,0.0274,NEG
J112_05940,0.4918,0.43564,0.125,0.10396,0.25236,0.27527,0.57399,43.22799,0.79821,0.67811,223.0,233.0,-0.31717,0.06438,NEG
J112_05945,0.31159,0.44884,0.2305,0.30693,0.33174,0.24103,0.56842,48.65423,0.58421,0.61967,380.0,383.0,-1.27311,0.02872,NEG
J112_05950,0.40278,0.43956,0.09459,0.27473,0.22517,0.12033,0.47525,51.891,0.68317,0.62376,101.0,101.0,-0.71188,0.0297,NEG
J112_05960,0.45349,0.45588,0.14607,0.11275,0.16943,0.11843,0.47273,43.17353,0.77727,0.66958,220.0,229.0,-0.42314,0.0786,NEG
J112_05990,0.31737,0.43575,0.14286,0.29609,0.21025,0.19685,0.51196,53.09989,0.62679,0.64465,209.0,212.0,-0.52972,0.04717,NEG
J112_06000,0.41667,0.35739,0.18909,0.18557,0.18824,0.14138,0.48125,48.32042,0.66875,0.67897,320.0,325.0,-0.29138,0.04615,NEG
J112_06010,0.55738,0.34545,0.11475,0.07273,0.13519,0.03896,0.42188,45.9765,0.82812,0.68718,64.0,65.0,-0.36462,0.0,NEG
J112_06015,0.49495,0.37383,0.08738,0.21495,0.21054,0.17149,0.4876,35.29568,0.73554,0.64516,121.0,124.0,0.30726,0.04032,NEG
J112_06020,0.39896,0.38073,0.16337,0.24312,0.23095,0.14188,0.49187,52.25834,0.65041,0.61569,246.0,255.0,-0.32157,0.04706,NEG
J112_06025,0.19481,0.5641,0.19481,0.20513,0.27772,0.30625,0.58889,36.16962,0.65556,0.63736,90.0,91.0,-0.63187,0.01099,NEG
J112_06030,0.42105,0.62963,0.11111,0.07407,0.30318,0.21545,0.55102,41.6044,0.84694,0.63551,98.0,107.0,-0.26168,0.11215,NEG
J112_06035,0.34211,0.56818,0.15,0.13636,0.20266,0.1453,0.5,44.93259,0.76,0.68,50.0,50.0,-0.458,0.04,NEG
J112_06040,0.29032,0.46,0.168,0.24667,0.2656,0.23534,0.53988,48.47947,0.64417,0.65253,163.0,165.0,-0.46788,0.04848,NEG
J112_06065,0.46296,0.4027,0.09119,0.18108,0.25479,0.24895,0.54798,45.13421,0.75505,0.6868,396.0,414.0,0.07729,0.06763,NEG
J112_06070,0.32278,0.49123,0.13497,0.25146,0.294,0.23333,0.54,40.10895,0.675,0.65506,200.0,201.0,-0.32985,0.05473,NEG
J112_06080,0.36893,0.40179,0.16822,0.21429,0.20042,0.03311,0.416,47.42844,0.664,0.63636,125.0,132.0,0.42348,0.04545,NEG
J112_06085,0.33333,0.43657,0.1306,0.25,0.23591,0.18985,0.51307,48.19141,0.66667,0.66881,306.0,311.0,-0.01768,0.03859,NEG
J112_06105,0.55897,0.49898,0.06542,0.1002,0.28531,0.27829,0.56215,36.36205,0.85714,0.63368,539.0,576.0,0.44479,0.11285,NEG
J112_06115,0.5,0.58462,0.04918,0.04615,0.31664,0.18887,0.54054,26.06625,0.91892,0.72222,74.0,78.0,-0.32692,0.07692,NEG
J112_06145,0.39496,0.43609,0.26829,0.18797,0.33327,0.28796,0.58282,40.2193,0.64417,0.64056,163.0,166.0,-1.13976,0.06627,NEG
J112_06175,0.24324,0.5,0.18919,0.23684,0.17657,-0.0774,0.34091,48.21581,0.63636,0.62121,44.0,44.0,0.22273,0.04545,NEG
J112_06185,0.49412,0.44503,0.11364,0.10995,0.18156,0.05914,0.4381,43.58241,0.80476,0.68981,210.0,216.0,0.0713,0.06944,NEG
J112_06190,0.36986,0.32609,0.22368,0.26087,0.17329,0.0289,0.42857,57.95904,0.58163,0.63366,98.0,101.0,-0.71386,0.0495,NEG
J112_06195,0.34848,0.425,0.18182,0.2375,0.22242,0.17572,0.51136,48.9967,0.64773,0.64419,88.0,89.0,-0.31236,0.03371,NEG
J112_06200,0.34197,0.4398,0.14677,0.24079,0.23115,0.14082,0.48504,48.40941,0.66453,0.6471,468.0,477.0,-0.07149,0.0587,NEG
J112_06230,0.20238,0.46409,0.21637,0.29282,0.29135,0.24339,0.55288,50.7156,0.56731,0.62875,208.0,211.0,-0.4673,0.04265,NEG
J112_06235,0.47573,0.46094,0.125,0.15625,0.28717,0.27202,0.56338,47.1651,0.76056,0.63039,142.0,147.0,-0.28844,0.06122,NEG
J112_06240,0.45283,0.5,0.13208,0.15909,0.27374,0.1671,0.55,39.49166,0.76667,0.65054,60.0,62.0,-1.67419,0.03226,NEG
J112_06245,0.54054,0.43312,0.13462,0.12739,0.21364,0.06647,0.45503,43.67681,0.78307,0.63932,189.0,195.0,-0.18,0.07179,NEG
J112_06250,0.48485,0.58974,0.08571,0.12821,0.35471,0.26606,0.57447,28.45118,0.82979,0.625,47.0,48.0,-0.09167,0.0625,NEG
J112_06255,0.32986,0.44713,0.12585,0.23565,0.18402,0.24027,0.55028,43.07319,0.67877,0.7029,358.0,368.0,-1.08696,0.03533,NEG
J112_06260,0.42938,0.45,0.08989,0.19,0.13609,0.16243,0.51364,35.38997,0.75455,0.74141,220.0,223.0,-1.66413,0.03587,NEG
J112_06330,0.47619,0.57143,0.125,0.10714,0.2667,0.38723,0.625,14.0,0.8125,0.60952,32.0,35.0,-0.40857,0.05714,NEG
J112_06335,0.44444,0.32836,0.12295,0.19403,0.22095,0.18101,0.49635,58.40724,0.70073,0.6621,137.0,146.0,0.70822,0.08219,NEG
J112_06360,0.33103,0.43902,0.15584,0.2439,0.26001,0.24713,0.55435,46.77467,0.65217,0.65062,184.0,187.0,-0.04813,0.03743,NEG
J112_06375,0.36585,0.47506,0.15072,0.18953,0.26713,0.27849,0.57407,44.67775,0.70915,0.68925,918.0,930.0,-0.5786,0.03548,NEG
J112_06395,0.31716,0.4466,0.16549,0.24595,0.21526,0.18793,0.52023,45.13018,0.64451,0.64038,346.0,355.0,-0.44789,0.03662,NEG
J112_06405,0.39,0.53422,0.1244,0.16777,0.28353,0.31796,0.59696,40.48143,0.75665,0.68727,526.0,534.0,-0.58858,0.02809,NEG
J112_06425,0.43868,0.44906,0.10909,0.15849,0.25076,0.21818,0.53597,43.81042,0.76259,0.67694,278.0,292.0,-0.0113,0.09247,NEG
J112_06430,0.4386,0.52045,0.06557,0.14126,0.24172,0.25,0.54762,40.85675,0.81633,0.68202,294.0,304.0,0.03355,0.0625,NEG
J112_06435,0.50244,0.46025,0.10185,0.1046,0.254,0.27962,0.56154,43.06543,0.81923,0.68,260.0,275.0,-0.15782,0.08,NEG
J112_06445,0.35625,0.45225,0.12349,0.25281,0.26711,0.25854,0.55911,47.94488,0.67734,0.65217,406.0,414.0,-0.39348,0.04106,NEG
J112_06490,0.25166,0.57396,0.14379,0.20118,0.27733,0.26711,0.56545,42.60945,0.70681,0.69244,191.0,194.0,-0.58093,0.04639,NEG
J112_06495,0.337,0.56652,0.12393,0.16094,0.29098,0.36242,0.62364,40.28656,0.75818,0.709,550.0,559.0,-0.72576,0.03041,NEG
J112_06520,0.61165,0.42056,0.04762,0.07477,0.25664,0.2517,0.54545,35.71106,0.89256,0.69399,121.0,122.0,0.25738,0.06557,NEG
J112_06530,0.29167,0.4186,0.20408,0.23256,0.2657,0.19571,0.51923,61.0,0.61538,0.63636,52.0,55.0,-0.18182,0.0,NEG
J112_06585,0.39831,0.45985,0.13008,0.18248,0.26364,0.27863,0.58278,48.70769,0.72848,0.68182,151.0,154.0,-0.44805,0.05195,NEG
J112_06600,0.44223,0.47458,0.09811,0.13559,0.22937,0.2416,0.55521,43.48919,0.7918,0.69836,317.0,326.0,-0.33742,0.03067,NEG
J112_06610,0.38971,0.44231,0.14388,0.20513,0.24853,0.24099,0.54598,46.49285,0.70115,0.6985,174.0,178.0,-0.9764,0.02809,NEG
J112_06620,0.36842,0.52273,0.13636,0.15909,0.16953,0.06407,0.44,35.84925,0.74,0.62179,50.0,52.0,-0.22692,0.01923,NEG
J112_06630,0.33333,0.47009,0.1411,0.21652,0.18678,0.12942,0.49364,42.63445,0.68957,0.69919,393.0,410.0,-0.99244,0.05366,NEG
J112_06635,0.44521,0.42177,0.15132,0.20408,0.30671,0.33953,0.60556,38.20718,0.70556,0.66851,180.0,181.0,-0.37624,0.0442,NEG
J112_06640,0.41441,0.50833,0.11594,0.18056,0.22536,0.20818,0.53052,46.51754,0.75352,0.67361,426.0,432.0,-0.68333,0.02546,NEG
J112_06645,0.35135,0.39779,0.20915,0.18785,0.1106,-0.11752,0.33684,36.80287,0.65263,0.67687,190.0,196.0,-0.82755,0.05102,NEG
J112_06650,0.38298,0.38667,0.16552,0.20667,0.26772,0.24566,0.54491,48.28502,0.67066,0.63048,167.0,175.0,0.20171,0.09714,NEG
J112_06685,0.60294,0.37143,0.08696,0.15714,0.2517,0.17781,0.5,35.08141,0.79762,0.65504,84.0,86.0,-0.72558,0.02326,NEG
J112_06690,0.43878,0.53488,0.11111,0.11628,0.29586,0.28987,0.57554,46.22903,0.80576,0.64103,139.0,143.0,0.08462,0.0979,NEG
J112_06695,0.10427,0.74775,0.03653,0.15766,0.18631,-0.0481,0.4026,30.95813,0.81385,0.78644,231.0,231.0,0.51602,0.00433,NEG
J112_06710,0.41667,0.40476,0.13514,0.22619,0.24967,0.09091,0.46237,54.52264,0.68817,0.62847,93.0,96.0,0.22292,0.03125,NEG
J112_06715,0.32258,0.51899,0.12308,0.22785,0.29399,0.27094,0.57471,43.16985,0.70115,0.6367,87.0,89.0,-0.28652,0.07865,NEG
J112_06735,0.35531,0.48916,0.15368,0.18679,0.25066,0.23857,0.54798,45.83706,0.71031,0.67727,1115.0,1132.0,-0.39753,0.04505,NEG
J112_06785,0.41603,0.48089,0.1413,0.1879,0.2738,0.23558,0.55587,46.14014,0.72626,0.61111,358.0,372.0,-0.25457,0.10215,NEG
J112_06790,0.38655,0.33333,0.1405,0.28788,0.22655,0.13962,0.47586,43.98798,0.62069,0.63964,145.0,148.0,-0.12838,0.0473,NEG
J112_06810,0.42353,0.45,0.15254,0.17778,0.24296,0.16966,0.50943,44.35015,0.7217,0.63864,212.0,226.0,-0.46372,0.05752,NEG
J112_06835,0.21591,0.48858,0.12291,0.2968,0.28325,0.21867,0.5431,45.42227,0.625,0.66524,232.0,233.0,-0.09871,0.02575,NEG
J112_06840,0.13131,0.50435,0.21359,0.26087,0.30007,0.21893,0.55285,48.69947,0.57724,0.66667,123.0,125.0,-0.2184,0.024,NEG
J112_06850,0.22727,0.44554,0.15909,0.31683,0.28533,0.27038,0.57658,49.49091,0.58559,0.64264,111.0,111.0,0.00541,0.02703,NEG
J112_06865,0.51471,0.48428,0.11565,0.11321,0.29339,0.31591,0.6044,39.92659,0.80769,0.62703,182.0,185.0,-0.18054,0.07568,NEG
J112_06875,0.30328,0.51773,0.13008,0.19858,0.25674,0.25136,0.55195,44.55136,0.71429,0.70701,154.0,157.0,-0.66561,0.02548,NEG
J112_06880,0.40129,0.48942,0.12812,0.15079,0.24321,0.2377,0.543,45.16716,0.75921,0.66667,407.0,417.0,-0.02854,0.05276,NEG
J112_06885,0.43472,0.52524,0.10308,0.12551,0.26129,0.1563,0.50865,40.42169,0.80507,0.6899,867.0,875.0,-0.16343,0.02857,NEG
J112_06935,0.40514,0.57488,0.08955,0.11353,0.26404,0.27413,0.5737,39.39872,0.8254,0.65058,441.0,456.0,0.01162,0.11623,NEG
J112_06940,0.42657,0.47159,0.14474,0.18182,0.24689,0.14286,0.4899,49.16406,0.72727,0.60317,198.0,210.0,-0.08619,0.10952,NEG
J112_06945,0.36667,0.44977,0.18703,0.21005,0.24231,0.23767,0.5503,50.46396,0.67061,0.66081,507.0,512.0,-0.84746,0.03125,NEG
J112_06950,0.48148,0.33684,0.15294,0.17895,0.18157,0.11297,0.47525,45.48424,0.70297,0.64423,101.0,104.0,0.16923,0.06731,NEG
J112_06955,0.17708,0.51515,0.17708,0.27273,0.26563,0.24808,0.5625,34.43303,0.60714,0.6875,112.0,112.0,-0.54375,0.01786,NEG
J112_07010,0.43275,0.46809,0.11667,0.13298,0.27208,0.19038,0.51442,44.02143,0.77885,0.66974,208.0,217.0,0.20138,0.04608,NEG
J112_07020,0.59091,0.25,0.16667,0.20833,0.11978,-0.05366,0.35714,27.2,0.67857,0.65517,28.0,29.0,-0.72759,0.10345,NEG
J112_07025,0.50388,0.36301,0.12409,0.15753,0.226,0.17098,0.49367,47.90156,0.74684,0.61284,158.0,161.0,0.74907,0.07453,NEG
J112_07070,0.40909,0.44882,0.09244,0.18898,0.23286,0.30884,0.57664,46.44652,0.74453,0.64626,137.0,147.0,-0.06463,0.07483,NEG
J112_07120,0.49398,0.54098,0.08989,0.10383,0.27991,0.26641,0.56019,40.48676,0.83796,0.64574,216.0,223.0,-0.16413,0.0583,NEG
J112_07140,0.10526,0.69355,0.06897,0.22581,0.24504,0.05618,0.47761,29.42936,0.73134,0.74627,67.0,67.0,0.28507,0.0,NEG
J112_07145,0.05628,0.75966,0.0819,0.18026,0.19735,-0.07246,0.41036,40.10218,0.75697,0.79814,251.0,251.0,0.06215,0.00797,NEG
J112_07220,0.49246,0.375,0.10952,0.20968,0.24037,0.15591,0.49624,49.56004,0.71805,0.64225,266.0,273.0,-0.00037,0.06227,NEG
J112_07235,0.35632,0.42157,0.19101,0.29412,0.26985,0.08772,0.46281,44.48103,0.61157,0.6281,121.0,121.0,-0.93471,0.02479,NEG
J112_07260,0.32934,0.41954,0.22989,0.18966,0.2022,0.09939,0.44776,52.95008,0.63682,0.63269,201.0,206.0,-0.23592,0.03398,NEG
J112_07285,0.42391,0.42453,0.15306,0.15094,0.19793,-0.02602,0.4,45.20753,0.73043,0.62331,115.0,123.0,0.2065,0.05691,NEG
J112_07295,0.36264,0.49706,0.14135,0.22505,0.26505,0.19503,0.53245,49.8857,0.69717,0.6239,601.0,608.0,-0.3449,0.05921,NEG
J112_07300,0.3963,0.49915,0.14644,0.19591,0.24744,0.18674,0.5229,47.24717,0.71787,0.62596,677.0,696.0,-0.44612,0.06753,NEG
J112_07305,0.28177,0.47111,0.19797,0.24444,0.25654,0.23948,0.5498,48.35879,0.6255,0.59115,251.0,256.0,-0.52578,0.05859,NEG
J112_07310,0.33898,0.46063,0.16942,0.25197,0.26344,0.14611,0.50331,50.80135,0.65232,0.62623,302.0,305.0,-0.26623,0.04262,NEG
J112_07315,0.18919,0.525,0.2973,0.175,0.27786,0.24765,0.56522,41.4818,0.6087,0.6087,46.0,46.0,-0.64783,0.02174,NEG
J112_07325,0.40761,0.38208,0.14286,0.23585,0.18937,0.07418,0.44444,52.79708,0.66667,0.62267,234.0,250.0,0.1204,0.044,NEG
J112_07330,0.36207,0.35294,0.18033,0.32353,0.21226,0.09677,0.46154,52.26444,0.57692,0.59494,78.0,79.0,-0.57342,0.03797,NEG
J112_07345,0.2561,0.46632,0.17442,0.26943,0.23801,0.22857,0.53738,52.6682,0.61682,0.6186,214.0,215.0,-0.33907,0.03721,NEG
J112_07350,0.21311,0.55696,0.17895,0.20675,0.26541,0.29721,0.57874,45.86909,0.67323,0.64103,254.0,260.0,-0.09462,0.09615,NEG
J112_07365,0.44878,0.4,0.16055,0.20444,0.25318,0.1488,0.4943,47.9577,0.69202,0.62515,263.0,273.0,-0.21026,0.05861,NEG
J112_07370,0.45902,0.5,0.125,0.16129,0.25825,0.19252,0.53247,44.34062,0.76623,0.60256,77.0,78.0,-0.57179,0.0641,NEG
J112_07400,0.48621,0.45994,0.09524,0.16024,0.24647,0.18001,0.51053,46.33647,0.77895,0.6268,380.0,393.0,0.26005,0.05852,NEG
J112_07410,0.47892,0.45692,0.11111,0.1201,0.23442,0.12424,0.48565,42.7632,0.79904,0.66515,418.0,439.0,-0.05262,0.07289,NEG
J112_07415,0.44474,0.4965,0.11111,0.12121,0.21821,0.13211,0.48117,41.29848,0.79916,0.66868,478.0,497.0,-0.07002,0.08048,NEG
J112_07420,0.26036,0.46842,0.17143,0.24211,0.22726,0.1004,0.46411,48.57452,0.63636,0.67302,209.0,210.0,-0.08476,0.04286,NEG
J112_07425,0.35967,0.49881,0.13542,0.17422,0.24162,0.24483,0.54936,44.26622,0.73176,0.70134,466.0,471.0,-0.59915,0.04034,NEG
J112_07475,0.32727,0.47619,0.2069,0.15873,0.17827,0.1446,0.5,56.79517,0.68571,0.63014,70.0,73.0,-0.23973,0.0137,NEG
J112_07525,0.42391,0.45946,0.15625,0.21622,0.29537,0.27027,0.5814,49.82739,0.69767,0.62687,129.0,134.0,-0.50373,0.06716,NEG
J112_07530,0.41667,0.42254,0.12162,0.22535,0.26113,0.23529,0.54118,43.56645,0.70588,0.63922,85.0,85.0,-0.07882,0.03529,NEG
J112_07545,0.61379,0.38418,0.07006,0.09605,0.25441,0.22494,0.52973,36.54957,0.84865,0.66833,185.0,200.0,0.9675,0.115,NEG
J112_07605,0.36232,0.40659,0.16456,0.24176,0.19139,0.12821,0.47423,49.52406,0.63918,0.64,97.0,100.0,-0.729,0.0,NEG
J112_07610,0.29851,0.57143,0.11972,0.16234,0.29455,0.26718,0.57647,42.924,0.75294,0.68031,170.0,171.0,0.00936,0.04678,NEG
J112_07615,0.38144,0.51639,0.08654,0.17213,0.31527,0.28662,0.56923,41.76344,0.76923,0.66917,130.0,133.0,0.04586,0.03008,NEG
J112_07630,0.53846,0.37143,0.0813,0.15714,0.22805,0.16435,0.4898,41.18098,0.78231,0.66883,147.0,154.0,0.52727,0.07792,NEG
J112_07640,0.41964,0.46667,0.06957,0.22222,0.23804,0.17087,0.5,43.32521,0.74324,0.63694,148.0,157.0,0.06115,0.07643,NEG
J112_07655,0.49817,0.39542,0.1115,0.14052,0.24331,0.22645,0.53012,42.80701,0.7741,0.68811,332.0,342.0,0.14386,0.03216,NEG
J112_07665,0.33333,0.36744,0.26108,0.2186,0.18413,0.16913,0.5,50.80248,0.59016,0.62698,244.0,252.0,-0.74127,0.05159,NEG
J112_07685,0.32558,0.45217,0.19091,0.23913,0.21689,0.13125,0.48708,44.38689,0.64207,0.64103,271.0,273.0,-0.42344,0.0293,NEG
J112_07690,0.56688,0.38719,0.08157,0.16992,0.21709,0.14198,0.48395,42.83787,0.78272,0.65324,405.0,422.0,-0.03318,0.06872,NEG
J112_07700,0.45588,0.53057,0.09955,0.1144,0.25856,0.23107,0.53501,40.28842,0.81688,0.62479,557.0,589.0,0.30475,0.11885,NEG
J112_07710,0.45274,0.45378,0.11268,0.15966,0.24297,0.16685,0.50575,44.4637,0.76245,0.64207,261.0,271.0,0.10517,0.07749,NEG
J112_07715,0.35211,0.56989,0.08219,0.16667,0.16514,0.15743,0.52261,36.50219,0.78392,0.69142,199.0,202.0,-1.56287,0.07921,NEG
J112_07735,0.4,0.58929,0.09804,0.17857,0.27996,0.36575,0.63235,36.76987,0.77941,0.65741,68.0,72.0,-1.15278,0.11111,NEG
J112_07740,0.37624,0.46429,0.20952,0.21429,0.23698,0.2115,0.52941,45.97916,0.66176,0.62411,136.0,141.0,-0.63759,0.07801,NEG
J112_07760,0.4065,0.42143,0.15873,0.22143,0.25011,0.2409,0.54375,44.76711,0.68125,0.65638,160.0,162.0,-0.88642,0.03704,NEG
