Locus_tag,T3s,C3s,A3s,G3s,cai,cbi,fop,enc,GC3s,GC,Len_sym,Len_aa,hydropathy,aromaticity,target
J112_03800,0.48182,0.47573,0.10256,0.16505,0.2788,0.12967,0.49618,41.7346,0.77863,0.6348,131.0,136.0,-0.64779,0.02206,EG
J112_03805,0.41978,0.56528,0.12413,0.11869,0.31326,0.27584,0.58124,38.38135,0.80053,0.63066,757.0,787.0,-0.25057,0.10928,EG
J112_03820,0.49451,0.56863,0.05825,0.11765,0.2401,0.12903,0.47934,31.76655,0.85124,0.63661,121.0,122.0,-0.21557,0.04098,EG
J112_03825,0.4557,0.57143,0.08046,0.14286,0.2966,0.24686,0.56311,34.66542,0.81553,0.60635,103.0,105.0,-0.64095,0.01905,EG
J112_03830,0.49275,0.54305,0.07483,0.12583,0.27497,0.25822,0.56111,41.33139,0.83333,0.6328,180.0,187.0,-0.34385,0.06952,EG
J112_03835,0.51064,0.54167,0.0625,0.10417,0.32257,0.28536,0.58621,34.41705,0.86207,0.6612,58.0,61.0,-0.35738,0.08197,EG
J112_03840,0.49505,0.51327,0.07339,0.11504,0.26084,0.26877,0.56589,39.62228,0.83721,0.63384,129.0,132.0,-0.2,0.06061,EG
J112_03845,0.44681,0.50685,0.0974,0.17123,0.27614,0.18465,0.51977,41.40305,0.77401,0.61825,177.0,179.0,-0.36704,0.05028,EG
J112_03850,0.44898,0.51376,0.11538,0.08257,0.22048,0.15493,0.50413,35.0128,0.82645,0.68579,121.0,122.0,-0.32869,0.03279,EG
J112_03855,0.46409,0.4734,0.08901,0.14362,0.28097,0.24706,0.5576,34.70629,0.79724,0.67879,217.0,220.0,-0.17091,0.02727,EG
J112_03865,0.44538,0.59016,0.04839,0.10656,0.29924,0.24776,0.5625,36.88491,0.86806,0.67352,144.0,146.0,-0.41233,0.0411,EG
J112_03885,0.30303,0.52083,0.15882,0.1875,0.23284,0.16966,0.51174,45.62678,0.70423,0.68217,213.0,215.0,-0.36512,0.01395,EG
J112_03890,0.35294,0.53546,0.10227,0.19149,0.28295,0.28414,0.58075,41.61081,0.74845,0.69856,322.0,324.0,-0.58519,0.0216,EG
J112_03895,0.48588,0.44169,0.10992,0.1067,0.22139,0.15674,0.5,40.3055,0.80645,0.70312,434.0,448.0,0.09129,0.05804,EG
J112_03910,0.44268,0.54737,0.0884,0.12632,0.31185,0.35818,0.61358,38.49932,0.81265,0.59713,427.0,441.0,0.64036,0.09751,EG
J112_03915,0.51799,0.54054,0.08966,0.08784,0.24323,0.19375,0.51685,37.31274,0.85393,0.63904,178.0,181.0,-0.39834,0.04972,EG
J112_03985,0.17949,0.58537,0.175,0.2439,0.36554,0.35135,0.625,36.35337,0.64583,0.68707,48.0,49.0,-0.36531,0.04082,EG
J112_04040,0.2511,0.53846,0.14592,0.23077,0.27275,0.25331,0.56357,41.91154,0.67698,0.69301,291.0,291.0,-0.7646,0.01375,EG
J112_04050,0.28535,0.5067,0.15881,0.22321,0.24734,0.16874,0.50397,43.63973,0.6746,0.67324,504.0,507.0,-0.2858,0.0217,EG
J112_t21113,0.33333,0.31818,0.28571,0.13636,0.13181,0.16763,0.47826,2.0,0.6087,0.6087,23.0,23.0,0.25217,0.04348,EG
J112_04095,0.26429,0.48193,0.17073,0.27108,0.25052,0.13286,0.48525,43.52477,0.62735,0.64178,373.0,375.0,-0.33493,0.02933,EG
J112_04110,0.34311,0.45383,0.17847,0.22955,0.22856,0.13633,0.48292,43.99271,0.65831,0.63549,439.0,449.0,-0.16392,0.04009,EG
J112_04130,0.39837,0.50235,0.1374,0.1385,0.24353,0.17754,0.5211,41.61843,0.7616,0.65644,474.0,489.0,0.02372,0.0593,EG
J112_04145,0.40385,0.52632,0.11927,0.17544,0.28911,0.26019,0.56296,43.31,0.75556,0.6088,135.0,144.0,-0.21042,0.0625,EG
J112_04150,0.41071,0.4723,0.13068,0.13984,0.25464,0.19011,0.51442,43.61241,0.76202,0.67141,416.0,422.0,0.2673,0.04502,EG
J112_04155,0.30851,0.48182,0.17857,0.22273,0.25308,0.19227,0.52218,49.219,0.66129,0.65281,496.0,505.0,-0.47188,0.03564,EG
J112_04175,0.55125,0.41542,0.08511,0.1393,0.25306,0.15425,0.4978,38.25087,0.80617,0.65678,454.0,472.0,0.07479,0.0572,EG
J112_04190,0.44498,0.51154,0.09375,0.16154,0.3362,0.29961,0.58478,39.77169,0.78201,0.63861,289.0,297.0,-0.22626,0.09091,EG
J112_04235,0.59322,0.33846,0.09231,0.21538,0.20438,-0.01622,0.38961,44.78588,0.74026,0.61181,77.0,79.0,-0.00633,0.02532,EG
J112_04240,0.46386,0.4604,0.11561,0.13861,0.26743,0.21589,0.53211,41.39651,0.77982,0.66071,218.0,224.0,0.23348,0.07143,EG
J112_04265,0.31335,0.55023,0.13158,0.18721,0.29105,0.2462,0.56762,43.0625,0.72951,0.67468,488.0,499.0,-0.44168,0.05411,EG
J112_04315,0.47059,0.53599,0.08926,0.08729,0.284,0.25895,0.56207,35.65533,0.84857,0.67772,733.0,754.0,0.04337,0.05703,EG
J112_04340,0.4375,0.55165,0.10402,0.1011,0.27039,0.2325,0.54845,39.6816,0.82558,0.67109,516.0,527.0,-0.01632,0.06072,EG
J112_04345,0.39781,0.5414,0.11301,0.12739,0.26731,0.23414,0.54545,41.64693,0.79261,0.65293,352.0,364.0,0.09725,0.0467,EG
J112_04360,0.42152,0.4549,0.1073,0.16471,0.25114,0.21674,0.52708,43.52801,0.75812,0.66667,277.0,289.0,0.03391,0.05882,EG
J112_04380,0.25792,0.43621,0.20961,0.25514,0.20435,0.10359,0.45055,47.44617,0.59707,0.62061,273.0,275.0,0.26545,0.02545,EG
J112_04405,0.48649,0.50691,0.10837,0.13364,0.25354,0.15247,0.49801,39.21353,0.79681,0.61757,251.0,258.0,-0.0876,0.05426,EG
J112_04425,0.37023,0.41724,0.15556,0.26207,0.22074,0.11468,0.45238,45.06038,0.64881,0.61736,336.0,338.0,0.18964,0.04142,EG
J112_t21115,0.44444,0.3,0.27778,0.2,0.16808,0.06024,0.43478,2.0,0.6087,0.5942,23.0,23.0,-0.30435,0.0,EG
J112_t21117,0.33333,0.57143,0.11111,0.09524,0.09931,-0.10526,0.36364,47.0,0.81818,0.71212,22.0,22.0,-0.66818,0.13636,EG
J112_t21119,0.40909,0.40909,0.04545,0.27273,0.31687,0.45143,0.68,30.10012,0.72,0.73333,25.0,25.0,-0.596,0.04,EG
J112_t21121,0.35,0.42105,0.2,0.21053,0.25637,0.22078,0.56522,25.10614,0.65217,0.69565,23.0,23.0,-0.6913,0.04348,EG
J112_04505,0.46392,0.44053,0.09596,0.15859,0.23522,0.13644,0.4898,46.06929,0.77551,0.68229,245.0,256.0,-0.01289,0.07422,EG
J112_04515,0.31481,0.43621,0.23529,0.23045,0.22759,0.14329,0.49645,52.67616,0.61702,0.6117,282.0,285.0,-0.66561,0.04912,EG
J112_04530,0.41339,0.41781,0.14552,0.20548,0.26622,0.20035,0.52761,46.46068,0.69632,0.64671,326.0,334.0,-0.08114,0.05689,EG
J112_04535,0.33939,0.53439,0.12941,0.17989,0.20136,0.13619,0.47887,49.05736,0.73709,0.68372,213.0,215.0,-0.42512,0.01395,EG
J112_04545,0.30526,0.42889,0.12405,0.30474,0.25418,0.15893,0.50408,47.07811,0.62449,0.6507,490.0,501.0,-0.28942,0.03792,EG
J112_04555,0.39273,0.50309,0.14533,0.12963,0.22299,0.20602,0.52958,43.20951,0.76338,0.65681,355.0,372.0,-0.19005,0.08065,EG
J112_04610,0.30844,0.50435,0.15605,0.2058,0.25535,0.24017,0.5527,45.14395,0.69152,0.68457,389.0,391.0,-0.57084,0.03069,EG
J112_04625,0.52364,0.56574,0.04738,0.0917,0.31947,0.2455,0.56322,33.86603,0.88362,0.6588,696.0,720.0,-0.05472,0.06667,EG
J112_04630,0.34422,0.49036,0.16019,0.21627,0.26801,0.22254,0.53846,45.98322,0.68668,0.64633,533.0,541.0,-0.2464,0.05176,EG
J112_04645,0.45385,0.45517,0.11429,0.13793,0.24962,0.18933,0.52795,48.00547,0.7764,0.65469,161.0,167.0,0.0515,0.02395,EG
J112_04655,0.55856,0.39496,0.06897,0.16807,0.23281,0.10466,0.47445,43.19508,0.79562,0.67612,137.0,141.0,0.14184,0.05674,EG
J112_04665,0.24638,0.57831,0.19718,0.14458,0.21526,0.209,0.54945,38.09275,0.71429,0.66667,91.0,91.0,-0.66264,0.04396,EG
J112_04755,0.28188,0.47385,0.17915,0.24308,0.22069,0.19136,0.51344,46.46146,0.63978,0.6613,372.0,373.0,-0.55362,0.02145,EG
J112_04790,0.36,0.51818,0.14035,0.17879,0.23312,0.20642,0.53117,41.73256,0.73171,0.68817,369.0,372.0,-0.61828,0.03763,EG
J112_04835,0.45578,0.6049,0.07524,0.10899,0.30283,0.28261,0.58095,36.62009,0.84762,0.6249,420.0,431.0,-0.19559,0.10209,EG
J112_04865,0.34366,0.47423,0.1405,0.22423,0.234,0.23276,0.54279,44.23984,0.68919,0.6861,444.0,446.0,-0.65852,0.02915,EG
J112_04870,0.31395,0.57576,0.14773,0.18687,0.28849,0.28839,0.58874,41.02328,0.72727,0.67525,231.0,233.0,-0.61588,0.03433,EG
J112_04875,0.36649,0.53027,0.1301,0.16223,0.22934,0.25534,0.56184,44.47807,0.75262,0.70378,477.0,485.0,-0.84845,0.03918,EG
J112_04880,0.44199,0.51531,0.12245,0.13776,0.28511,0.23704,0.55603,41.68901,0.78017,0.65021,232.0,243.0,-0.03086,0.0535,EG
J112_04935,0.28267,0.52089,0.12353,0.22563,0.27751,0.23636,0.54839,48.42448,0.69479,0.67813,403.0,407.0,-0.18747,0.02211,EG
J112_t21123,0.42105,0.3,0.21053,0.25,0.09142,0.01176,0.3913,11.0,0.6087,0.65217,23.0,23.0,-1.2913,0.0,EG
J112_05005,0.29557,0.55505,0.11483,0.23853,0.30807,0.27932,0.58755,39.58952,0.70428,0.67949,257.0,260.0,-0.64115,0.01923,EG
J112_05010,0.5,0.46605,0.09028,0.16049,0.29384,0.26312,0.58516,42.92745,0.78571,0.62523,364.0,370.0,-0.13973,0.07568,EG
J112_05015,0.568,0.38014,0.11029,0.10616,0.21893,0.18528,0.50637,41.52168,0.80573,0.63374,314.0,324.0,0.7858,0.09259,EG
J112_05020,0.49787,0.44444,0.10672,0.09259,0.2317,0.21485,0.51211,41.913,0.82007,0.63487,289.0,304.0,0.87566,0.09868,EG
J112_05030,0.18815,0.41515,0.24,0.30909,0.19188,0.09029,0.45479,47.4001,0.52329,0.61427,365.0,369.0,-0.35312,0.04336,EG
J112_05035,0.4434,0.46809,0.09132,0.18298,0.27441,0.2733,0.56929,42.49625,0.76404,0.63164,267.0,276.0,-0.12681,0.06522,EG
J112_05040,0.46786,0.51543,0.08027,0.13272,0.32541,0.32937,0.6137,45.42167,0.81644,0.64528,365.0,374.0,0.07219,0.06952,EG
J112_05045,0.5229,0.41447,0.06643,0.125,0.25397,0.25158,0.5375,39.33475,0.82188,0.65483,320.0,338.0,0.91657,0.04734,EG
J112_05050,0.5614,0.39394,0.08434,0.12121,0.24464,0.20077,0.51228,42.48483,0.81404,0.63123,285.0,301.0,0.65448,0.09967,EG
J112_05055,0.28708,0.46218,0.17674,0.2605,0.20863,0.12869,0.46296,54.38848,0.62963,0.62255,270.0,272.0,-0.00184,0.03309,EG
J112_05060,0.47323,0.4858,0.10667,0.13249,0.26377,0.22558,0.54384,41.33144,0.79726,0.65657,730.0,759.0,-0.42069,0.07642,EG
J112_05085,0.5,0.48529,0.08462,0.11765,0.26917,0.20369,0.53548,43.18825,0.82581,0.66667,155.0,158.0,-0.04747,0.03165,EG
J112_05095,0.2993,0.46389,0.1796,0.25383,0.275,0.26008,0.56506,43.45393,0.63383,0.64545,538.0,550.0,-0.48691,0.02545,EG
J112_05120,0.50187,0.5072,0.07706,0.1328,0.28255,0.26555,0.56522,38.09382,0.82188,0.65066,713.0,729.0,-0.29726,0.06996,EG
J112_05135,0.46207,0.56688,0.08117,0.13057,0.3091,0.17852,0.52116,38.20229,0.8254,0.63652,378.0,387.0,0.02016,0.0491,EG
J112_05140,0.43049,0.54941,0.0748,0.1502,0.29858,0.16362,0.51712,41.55763,0.80479,0.63,292.0,300.0,0.22133,0.04667,EG
J112_05160,0.36364,0.41837,0.2033,0.14796,0.22572,0.14062,0.48113,47.62305,0.68868,0.65426,212.0,215.0,0.27116,0.04186,EG
J112_05165,0.41162,0.55111,0.10979,0.11556,0.26477,0.19977,0.53438,40.0795,0.80747,0.66858,509.0,523.0,0.05239,0.0631,EG
J112_05170,0.51771,0.53488,0.05897,0.0801,0.28223,0.25693,0.55432,35.23917,0.88027,0.69572,451.0,459.0,-0.11503,0.04139,EG
J112_05245,0.29577,0.5671,0.125,0.18182,0.26586,0.32321,0.60456,43.08853,0.73764,0.71785,263.0,267.0,-0.76292,0.0412,EG
J112_05255,0.33667,0.53345,0.13645,0.17839,0.25708,0.26277,0.56355,42.78921,0.73354,0.68177,653.0,662.0,-0.45196,0.04985,EG
J112_05265,0.29097,0.5044,0.15461,0.21114,0.27004,0.2171,0.53968,45.2052,0.68519,0.67979,378.0,381.0,-0.19738,0.03937,EG
J112_05290,0.41667,0.56522,0.04082,0.15217,0.14741,-0.09924,0.34545,28.67728,0.83636,0.66667,55.0,57.0,-0.78947,0.03509,EG
J112_05300,0.46286,0.45685,0.12088,0.13706,0.24798,0.23751,0.53182,40.88878,0.77727,0.65351,220.0,228.0,-0.21579,0.05263,EG
J112_05305,0.48241,0.42657,0.10979,0.13753,0.22378,0.21537,0.525,43.44994,0.78125,0.65146,480.0,504.0,0.00575,0.04167,EG
J112_05310,0.4267,0.47643,0.10617,0.14144,0.27574,0.21642,0.53846,46.05964,0.78022,0.6681,455.0,464.0,0.00991,0.02802,EG
J112_05340,0.33333,0.48214,0.14397,0.22857,0.21366,0.10722,0.46875,50.29191,0.68438,0.65114,320.0,322.0,-0.38354,0.02174,EG
J112_05355,0.42308,0.52121,0.14465,0.11515,0.21153,0.17979,0.52577,40.23559,0.78351,0.71769,194.0,196.0,-0.86633,0.04082,EG
J112_05360,0.4898,0.44106,0.11284,0.13688,0.2619,0.15857,0.49169,41.26263,0.78405,0.66449,301.0,306.0,0.10654,0.04248,EG
J112_05365,0.50857,0.38814,0.0765,0.1752,0.24256,0.20506,0.52048,42.98967,0.7759,0.68232,415.0,426.0,0.1615,0.03052,EG
J112_t21125,0.38095,0.38095,0.09091,0.2381,0.13381,0.15294,0.47826,2.0,0.69565,0.625,23.0,24.0,0.2625,0.0,EG
J112_05410,0.46926,0.44759,0.11765,0.13598,0.26336,0.23986,0.54242,41.4032,0.77892,0.65755,389.0,402.0,0.05174,0.04229,EG
J112_05415,0.34828,0.46973,0.2359,0.18886,0.29966,0.27491,0.5746,45.92788,0.65726,0.66467,496.0,502.0,-1.02789,0.01992,EG
J112_05430,0.32011,0.49624,0.18132,0.17544,0.2074,0.19105,0.52796,47.62011,0.69575,0.6969,447.0,452.0,-0.77699,0.04867,EG
J112_05440,0.31463,0.4457,0.20843,0.22624,0.22737,0.1835,0.5068,45.59442,0.63301,0.64162,515.0,519.0,-0.29094,0.03661,EG
J112_05460,0.456,0.44322,0.07059,0.16117,0.25212,0.22689,0.53535,44.94646,0.79125,0.68627,297.0,306.0,0.2451,0.03595,EG
J112_05475,0.30128,0.56915,0.08176,0.21809,0.27886,0.31288,0.59615,37.9824,0.74038,0.66667,208.0,215.0,0.00047,0.07442,EG
J112_05485,0.34025,0.46831,0.1498,0.25,0.26743,0.18421,0.52012,46.94164,0.66563,0.64308,323.0,325.0,-0.23138,0.04923,EG
J112_05490,0.31267,0.48853,0.12533,0.23853,0.28283,0.28702,0.58212,41.31309,0.68399,0.6803,481.0,489.0,-0.38405,0.03681,EG
J112_t21127,0.46154,0.52381,0.30769,0.14286,0.23115,0.35714,0.625,13.73913,0.70833,0.54167,24.0,24.0,-1.59167,0.04167,EG
J112_05500,0.52156,0.47923,0.08048,0.10145,0.26364,0.24857,0.55225,36.71301,0.84282,0.68891,1177.0,1214.0,-0.15898,0.05189,EG
J112_05505,0.43191,0.39098,0.15185,0.21805,0.25336,0.16984,0.50318,47.76621,0.68471,0.62462,314.0,325.0,-0.22585,0.03692,EG
J112_05515,0.47531,0.54223,0.08621,0.10082,0.29525,0.2477,0.5619,39.06588,0.84048,0.66977,420.0,429.0,0.03054,0.05594,EG
J112_05540,0.35802,0.50267,0.15205,0.22995,0.26326,0.21032,0.53846,45.57048,0.68778,0.63407,221.0,225.0,-0.55289,0.06222,EG
J112_05545,0.31988,0.52011,0.15083,0.21314,0.26295,0.23819,0.551,42.05816,0.69637,0.67249,853.0,859.0,-0.52002,0.02678,EG
J112_05560,0.5024,0.51116,0.07761,0.09331,0.31469,0.31393,0.5941,38.70586,0.85055,0.63456,542.0,571.0,0.5338,0.09457,EG
J112_05565,0.50092,0.49755,0.07718,0.10311,0.26367,0.21532,0.53207,38.76557,0.84111,0.65679,686.0,709.0,0.36121,0.0409,EG
J112_05570,0.4966,0.50898,0.07097,0.10778,0.29363,0.34627,0.60963,34.93688,0.84492,0.6649,187.0,189.0,0.0619,0.05291,EG
J112_05575,0.3531,0.46804,0.13333,0.24429,0.26245,0.23272,0.55152,48.97154,0.67879,0.65602,495.0,501.0,-0.47824,0.02794,EG
J112_05580,0.39459,0.42453,0.16244,0.26415,0.22806,0.13659,0.49004,44.02753,0.6494,0.62127,251.0,257.0,-0.46809,0.05058,EG
J112_t21129,0.38889,0.5,0.31579,0.05556,0.14865,-0.23077,0.30435,40.66667,0.69565,0.59722,23.0,24.0,-0.15417,0.08333,EG
J112_05725,0.46324,0.46382,0.13014,0.12171,0.27269,0.24355,0.54971,42.50838,0.7807,0.64972,342.0,354.0,0.28672,0.06497,EG
J112_05780,0.24876,0.4955,0.14286,0.2973,0.30535,0.28539,0.58431,41.77798,0.62745,0.64721,255.0,257.0,-0.54864,0.05058,EG
J112_05785,0.28,0.54915,0.16475,0.21017,0.26338,0.21959,0.54303,44.75274,0.68843,0.65792,337.0,343.0,-0.39475,0.04665,EG
J112_05800,0.2589,0.46944,0.13651,0.29722,0.23596,0.19125,0.5213,48.1982,0.62406,0.65837,399.0,402.0,-0.4995,0.04229,EG
J112_05815,0.45556,0.5203,0.07105,0.12944,0.24736,0.15643,0.50336,37.69813,0.8255,0.66451,447.0,464.0,-0.02198,0.06034,EG
J112_05825,0.46758,0.44282,0.1068,0.16422,0.23792,0.14964,0.50133,41.78709,0.76393,0.64948,377.0,388.0,0.00129,0.05928,EG
J112_05860,0.45876,0.54091,0.11111,0.1,0.25835,0.26287,0.56126,38.99638,0.82213,0.65267,253.0,262.0,-0.24275,0.08397,EG
J112_05885,0.47423,0.632,0.03738,0.088,0.36261,0.31106,0.60714,38.61423,0.89286,0.61369,140.0,151.0,-0.11523,0.10596,EG
J112_05900,0.42017,0.40945,0.18623,0.2126,0.24342,0.24245,0.54605,45.25087,0.67105,0.63215,304.0,309.0,-0.48123,0.04207,EG
J112_05905,0.49691,0.50135,0.05294,0.13477,0.25761,0.17691,0.51325,37.09438,0.83614,0.67293,415.0,426.0,0.03967,0.05634,EG
J112_05910,0.45161,0.6036,0.12376,0.09459,0.30679,0.21893,0.54167,38.61556,0.82576,0.63758,264.0,275.0,-0.18873,0.09455,EG
J112_05930,0.29752,0.48655,0.13405,0.26406,0.2552,0.22139,0.53548,48.22498,0.66022,0.65888,465.0,471.0,-0.40616,0.03185,EG
J112_05935,0.25105,0.50842,0.15164,0.25253,0.25629,0.13266,0.49226,42.64384,0.65325,0.66564,323.0,326.0,-0.27975,0.05215,EG
J112_05975,0.32881,0.45192,0.17608,0.24679,0.26759,0.24125,0.54348,50.03941,0.64674,0.64955,368.0,370.0,-0.41378,0.01622,EG
J112_05980,0.34848,0.54667,0.12857,0.16,0.23871,0.1664,0.49412,47.93565,0.75294,0.63137,85.0,85.0,0.36471,0.04706,EG
J112_05985,0.38339,0.50139,0.11765,0.19668,0.28985,0.31117,0.6,44.1692,0.73415,0.68841,410.0,414.0,-0.57415,0.03382,EG
J112_05995,0.51351,0.46154,0.06296,0.16084,0.24166,0.1454,0.4878,38.81822,0.80793,0.6597,328.0,335.0,-0.07761,0.03881,EG
J112_06045,0.50148,0.47208,0.10894,0.14213,0.27979,0.28044,0.56667,40.48717,0.78889,0.63877,450.0,466.0,-0.18948,0.0794,EG
J112_06050,0.46091,0.53125,0.10425,0.11458,0.2896,0.30688,0.59692,38.97976,0.81538,0.65882,325.0,340.0,-0.165,0.06471,EG
J112_06075,0.31978,0.5058,0.13193,0.22042,0.23859,0.19169,0.52807,44.56086,0.69854,0.66872,481.0,486.0,-0.43621,0.03909,EG
J112_06095,0.47632,0.53191,0.1114,0.10875,0.33038,0.26365,0.56907,36.66009,0.81649,0.66401,485.0,501.0,-0.16347,0.06587,EG
J112_06100,0.5159,0.54242,0.07947,0.06667,0.25762,0.23561,0.55256,36.32468,0.87601,0.66243,371.0,393.0,-0.0631,0.07379,EG
J112_06110,0.33007,0.4917,0.16186,0.18552,0.2195,0.22438,0.53457,43.86513,0.70213,0.69584,752.0,754.0,-0.69655,0.02653,EG
J112_06125,0.375,0.4697,0.18644,0.18182,0.22249,0.174,0.52,45.47047,0.69333,0.59167,75.0,80.0,-0.33,0.075,EG
J112_06155,0.28866,0.55357,0.15423,0.21875,0.28137,0.35045,0.62692,48.27136,0.69231,0.66667,260.0,263.0,-0.85665,0.05323,EG
J112_06160,0.28571,0.53333,0.14286,0.24,0.25693,0.21452,0.5458,48.8803,0.67939,0.67541,262.0,267.0,-0.77004,0.02247,EG
J112_06270,0.27419,0.53659,0.10606,0.26829,0.31236,0.25581,0.55556,39.81585,0.67778,0.58781,90.0,93.0,-0.43763,0.05376,EG
J112_06280,0.48009,0.50097,0.09071,0.13636,0.30433,0.28563,0.58333,38.5264,0.80756,0.64556,1164.0,1232.0,-0.36161,0.10146,EG
J112_06285,0.59079,0.48472,0.07039,0.10262,0.29613,0.28051,0.57656,34.99824,0.85633,0.65054,529.0,558.0,-0.29857,0.08781,EG
J112_06290,0.5,0.45614,0.10241,0.09942,0.22605,0.15957,0.5,37.67363,0.82474,0.70315,194.0,201.0,-0.21095,0.06965,EG
J112_06295,0.56886,0.43925,0.03867,0.14486,0.30601,0.35507,0.60793,35.49497,0.8326,0.63279,227.0,246.0,0.45407,0.14228,EG
J112_06345,0.46379,0.48153,0.09971,0.13543,0.28007,0.25954,0.5622,39.29971,0.79634,0.66706,820.0,856.0,-0.13353,0.05724,EG
J112_06410,0.5,0.54968,0.07488,0.08879,0.32287,0.32174,0.60456,33.51003,0.86122,0.66851,526.0,543.0,-0.07845,0.09024,EG
J112_06415,0.48374,0.50671,0.08984,0.09396,0.22479,0.17386,0.50779,35.57986,0.84112,0.69402,321.0,329.0,-0.16413,0.07599,EG
J112_06480,0.28033,0.54412,0.14859,0.21324,0.26134,0.18949,0.53548,45.20504,0.69355,0.67412,310.0,313.0,-0.51278,0.02236,EG
J112_06485,0.46992,0.49371,0.10247,0.12264,0.2746,0.23548,0.54857,41.03689,0.80571,0.66855,350.0,354.0,0.0178,0.0452,EG
J112_06510,0.44622,0.43706,0.11494,0.14336,0.26171,0.18094,0.51623,41.15496,0.76948,0.68134,308.0,318.0,0.15314,0.04717,EG
J112_06525,0.4726,0.4593,0.11613,0.16279,0.21893,0.17784,0.51546,44.61306,0.76289,0.64706,194.0,204.0,-0.44853,0.09314,EG
J112_06535,0.29455,0.51039,0.18728,0.19881,0.25915,0.23279,0.54424,50.83686,0.67828,0.65183,373.0,382.0,-0.52618,0.04712,EG
J112_06540,0.44891,0.507,0.08725,0.16807,0.28882,0.25027,0.55897,39.83878,0.77949,0.62706,390.0,404.0,-0.09876,0.08168,EG
J112_06595,0.48485,0.38393,0.11538,0.20536,0.2473,0.23915,0.54762,41.19227,0.72222,0.6514,126.0,131.0,-0.18397,0.06107,EG
J112_06670,0.50859,0.45652,0.12102,0.15217,0.28368,0.20679,0.53141,43.35483,0.77225,0.6039,382.0,393.0,-0.0458,0.05852,EG
J112_06680,0.47177,0.57244,0.04089,0.10247,0.28637,0.26443,0.57053,35.37356,0.87461,0.67376,319.0,329.0,0.10274,0.05167,EG
J112_06745,0.49192,0.45263,0.11135,0.15158,0.25841,0.21487,0.53442,42.77674,0.77536,0.64298,552.0,563.0,-0.16234,0.05506,EG
J112_06765,0.30861,0.54408,0.12465,0.22418,0.26185,0.19748,0.53201,46.92147,0.7064,0.67912,453.0,455.0,-0.52176,0.03956,EG
J112_06800,0.45429,0.4439,0.12401,0.13659,0.25316,0.22388,0.53675,43.53341,0.7706,0.6811,449.0,462.0,0.00628,0.06061,EG
J112_06805,0.48077,0.47953,0.0805,0.12573,0.24212,0.18755,0.51175,40.11406,0.81984,0.68514,383.0,397.0,0.01537,0.04282,EG
J112_06845,0.1978,0.46544,0.16489,0.32258,0.2689,0.22282,0.54202,42.36395,0.57563,0.62932,238.0,241.0,-0.34896,0.04564,EG
J112_06895,0.29079,0.43275,0.1551,0.29045,0.25261,0.20458,0.5256,48.43711,0.61604,0.65422,586.0,589.0,-0.42088,0.02207,EG
J112_06900,0.38803,0.51145,0.12979,0.18511,0.24477,0.20414,0.53078,45.49881,0.7371,0.66887,601.0,604.0,-0.67368,0.03642,EG
J112_06905,0.32057,0.4329,0.22831,0.29437,0.29001,0.22803,0.56842,49.7751,0.58596,0.62037,285.0,288.0,-1.18125,0.02431,EG
J112_06910,0.32794,0.47082,0.19763,0.24903,0.32519,0.32086,0.60759,47.09738,0.63924,0.65317,316.0,321.0,-1.12492,0.03115,EG
J112_06915,0.44037,0.65248,0.08333,0.05674,0.35141,0.36842,0.62658,32.47234,0.88608,0.64008,158.0,163.0,-0.14785,0.06748,EG
J112_06920,0.53782,0.51103,0.11765,0.08456,0.22716,0.15621,0.50625,36.50053,0.83438,0.64558,320.0,332.0,-0.30331,0.08434,EG
J112_06925,0.46136,0.51692,0.11489,0.12218,0.2875,0.30078,0.58626,40.63349,0.80067,0.63246,597.0,614.0,-0.25521,0.05863,EG
